,tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating,Comments,Tags
99,Management,580,Massachusetts Institute of Technology,Josh,,Forman,1990436,0,zero,TEACHER,PROFESSOR,N/A,[],[]
100,Physics,580,Massachusetts Institute of Technology,Gordon,,Freeman,547286,16,good,TEACHER,PROFESSOR,4.0,"['I absolutely loved Dr. Freeman. He presented some fascinating ideas on theoretical physics and was a joy to talk to if you could manage to get him talking. There was this shifty looking suit always poking his head in the class which made me a bit uneasy, but it was an excellent experience regardless. Such a shame he left for some job in New Mexico.', 'Loved every class.', ""I took Dr. Freeman for advanced spatial void tessellation theory and quantum finite element analysis and I really enjoyed his lectures. It's refreshing to have a professor that is so experienced with field work. I'm considering taking his advanced  crowbar manufacturing techniques lab as well, I've heard nothing but good things about that class."", ""Great class, but he didn't show up for the third semester for some reason. Otherwise, a great teacher and by far my favorite part of the MIT experience. "", 'Freeman was a bit on the quiet side. Dosent talk much. Showed us his pictures from Xen and his HEV. 33', 'By far the greatest mind of our lifetime. This Professor is a man of few words but an incredible understanding of physics and trans-solar crustaceans. Free crowbars are passed out to everyone as well. The only gripe with him that I have is his lack of understanding of time; he never quite finishes anything.', ""I wish that i could learn from him but he doesn't talk much... if at all, all of his demonstrations involve the physics of crowbars, particularly on any nearby windows or vents.He gave me an A so i don't mind. I was under the impression his benefactors would have him teach the 3rd part of the course, sometime in the future, but he hasn't yet......."", ""Dr. Freeman's teaching style is an art.  I have not heard him speak once, but as long as one keeps up his demonstrations do not need to be spoken for.  His labs are an exercise in learning physics via immersion.  It saddens me that has not been able to find time to start teaching his planned 300 level courses; I wish I could continue with him."", 'One of the best classes I have ever taken.', 'I really enjoyed this class! The only thing that I took issue with was the fact that some sort of nicely dressed auditor was there every day and would just come and go with no regard to the class.', 'He bashed a headcrab that was in the process of devouring my medulla oblongata. Highly recommended!', 'Completely failed to teach Standard Insertion Procedures but otherwise a great professor.', ""His lectures were interesting.  I think he has throat cancer, because he can't talk at all now.  Class is like a game of charades, it's kind of fun.  His life has been kinda sad, he got a degree in theoretical physics from here and all his job used to require was pushing stuff and testing monorails.  He's a natural at teaching though."", 'Mr. Freeman was a good professor overall, but he rarely had time for class. He only came in twice to administer the exams, and both times, some evil zombies broke in and tried to kill him. Of course, he saved us all from certain death, so I would have to give him a 5 for ""helpfulness."" DON\'T get on his bad side. He carries around a rocket launcher.', ""I will agree that Gordon does make class very hard, because he NEVER talks. He only teaches by example. It was a very fun and helpful class, I really enjoyed throwing boxes and playing catch with Dog. Probably the most important thing I learned is to not shoot your buggy off a cliff with the gravity gun...or else you'll be walking a LONG way."", 'Gordon is a genius.  He shows you how to swing your crowbar such that it will kill a head crab in one shot!  He has a sexy beard / gotee.  The ladies can\'t get enough of him.  Of course the G-man very rudely interrupts the class to take him away on those ""jobs"" he\'s always doing.']","['Inspirational', 'Respected', 'Get ready to read', 'Amazing lectures', 'Hilarious', 'Respected', 'Get ready to read', 'Inspirational', ""Skip class? You won't pass."", 'Hilarious']"
101,Physics,580,Massachusetts Institute of Technology,Gordan,,Freeman,2079919,1,good,TEACHER,PROFESSOR,5.0,"[""Didn't speak much throughout the Term but man did I learn about physics, and tons of other useful skills, like how to properly use a crowbar.""]","['Would take again', 'Caring', 'Respected']"
102,Chemistry,580,Massachusetts Institute of Technology,Gregory,,Fu,917821,2,good,TEACHER,PROFESSOR,4.8,"['good prof', 'No Comments']",[]
103,Psychology,580,Massachusetts Institute of Technology,John,,Gabrieli,1335022,3,good,TEACHER,PROFESSOR,5.0,"['I followed his introductory psychology lectures on YouTube because I was not entirely pleased with the professors at my own university for the same type of course and I felt overwhelmed. Gabrieli made it fun and easy to follow, lots of relevant examples - it is very clear he knows what he is talking about. Look them up on YouTube, worth it!', ""I'm not an M.I.T. student. I watched the lecture series to introduction to Psychology out of interest. Proff Gabrieli is very funny and enthusiastic. You can tell he loves what he does. Gives lots of examples, great guy, a must take."", 'Really great!']","['Amazing lectures', 'Inspirational', 'Respected', 'Respected', 'Inspirational', 'Amazing lectures']"
104,Biology,580,Massachusetts Institute of Technology,Claudette,,Gardel,189050,5,good,TEACHER,PROFESSOR,3.5,"['She cannot teach at all!! Uses only slides and doesn explain anything clearly.POOR!', 'She was very excited about biology. She even got me interested.', 'She sucks.  She talks too softly and incomprehensibly, goes too fast, and does not explain things thoroughly.  If you defined what a good teacher is, she would be the exact opposite of that definition.', 'No Comments', 'she was pretty cool, in all sense of the word.  not great, but definitely cool.']",[]
105,Physics,580,Massachusetts Institute of Technology,Neil,,Gerschenfeld,2268510,1,poor,TEACHER,PROFESSOR,1.0,['Terrible at communication and tends to explaining concepts more complicated than they are.'],[]
106,Physics,580,Massachusetts Institute of Technology,Neil,,Gershenfeld,2143893,1,poor,TEACHER,PROFESSOR,1.0,['Has a difficult time teaching and explaining concepts.'],"['Participation matters', 'Lecture heavy', 'Graded by few things', 'Participation matters', 'GRADED BY FEW THINGS', 'LECTURE HEAVY']"
107,Computer Science,580,Massachusetts Institute of Technology,Manya,,Ghobadi,2654726,5,poor,TEACHER,PROFESSOR,1.8,"['She is the best instructor. Very passionate and inspiring. For course project, she met with our team several times outside the usual office hours. The course has a lot of papers to read though.', 'She taught this course in an abnormal way. The course had a lot of guest lectures by people from other universities and the industry. This approach caused the course content to be very disorganized and prevented the class from covering the main aspects of the course content. She was very poor at teaching and acted more like a coordinator.', 'In terms of teaching, she is the worst instructor. She is unable to explain technical subjects clearly. In this course, more than half of the lectures where by guest lecturers from other universities and companies. This disrupted the course content and confused the students. This course with her was very bad experience.', 'She is the best instructor. Very passionate and inspiring. For course project, she met with our team several times outside the usual office hours. The course has a lot of papers to read though.', 'Her lectures are just for her showing off. She speaks a lot (endlessly) about pointless subjects with a squeaky voice which gets on your nerves. She is the wrong person for this position at MIT. You will not learn anything from her lectures/recitations, which are a disaster. Avoid her seriously!', 'The worst instructor at MIT! She mostly talks about unrelated topics and interrupts others when they are speaking, which seems to be due to her lack of knowledge. She spends time going over the history of the field which you can find with a Wikipedia search, while not discussing important technical content. She is definitely not suitable for MIT.']","['So many papers', 'Group projects', 'Graded by few things', 'Participation matters', 'Get ready to read', 'Graded by few things', 'Group projects', 'So many papers', 'Participation matters', 'Group projects', 'So many papers', 'Accessible outside class', 'Caring', 'So many papers', 'Participation matters', 'Graded by few things', 'So many papers', 'Get ready to read', 'Graded by few things', 'Group projects']"
108,Engineering,580,Massachusetts Institute of Technology,Ahmed,,Ghoniem,133620,0,zero,TEACHER,PROFESSOR,N/A,[],[]
109,Biology,580,Massachusetts Institute of Technology,Wendy,V,Gilbert,2164550,2,poor,TEACHER,PROFESSOR,1.0,"[""Instructor seemed frustrated and irritated while answering students' questions during lecture.  Avoid at all costs."", 'A poor instructor who was clearly not invested in the success of students.']",[]
110,Computer Science,580,Massachusetts Institute of Technology,Shafrira,,Goldwasser,121145,12,average,TEACHER,PROFESSOR,3.3,"['Great Prof!', 'competent and enthusiastic', 'BEST PROFESSOR I EVER HAD', 'No Comments', 'Dr. Shafi is a great teacher.  She knows cryptography hands down.  Would highly recommed taking her class.  She was willing to assist on any questions I had for her. A++ teacher.', ""She was always very excited about what she was doing.  She did tend to get lost sometimes, but there's something insanely hot about this gorgeous woman doing hard math barefoot while covered in chalk dust."", 'Is it just me, or does she remind you of that girl who talks really really fast in ""Real Genius"" (the one with Val Kilmer.)  One time, Prof. Goldwasser was lecturing from the notes from some other professor and finished in half the time because she talks so fast.', 'TOTALLY HOT', 'Be very very scared.  She\'s the one coming up with the encryption algorithms that protect your data, yet in her class, she gives the sense that she doesn\'t even know basic math.  She was so confused that she helped people ""unlearn"" the material.', 'No Comments', 'No Comments', 'No Comments']","['Amazing lectures', 'Inspirational', 'Respected', 'Respected', 'Inspirational', 'Amazing lectures']"
111,Engineering,580,Massachusetts Institute of Technology,Alessandro,Aliakbar,Golkar,2268325,0,zero,TEACHER,PROFESSOR,N/A,[],[]
112,Engineering,580,Massachusetts Institute of Technology,Paul,,Gray,121148,7,good,TEACHER,PROFESSOR,4.4,"['His lectures were very clear.  He was a very nice guy.  I took his class a long time ago. ', 'Great teacher.  Very nice guy.  MIT needs more profs like Paul Gray.  Took his class (6.002) a long time ago.', ""When he lectured 6.002, we got sloppy handwritten lecture notes every day which were difficult to decipher. Then we'd get a full sheet of corrections from the previous lecture. He just stumbles and makes mistakes on a regular basis."", ""When I had him as a TA, I felt sorry for him that he was old but still a TA.  Didn't realize that he'd founded the class, been president of MIT, had a building named after him.  A really nice guy."", 'No Comments', ""mit needs more professors like professor gray. he's devoted, passionate, caring, and he knows what he's doing."", ""he's old but still good""]",['Respected']
113,Medicine,580,Massachusetts Institute of Technology,Julie,,Greenberg,2028849,1,good,TEACHER,PROFESSOR,4.5,"['Very clear lectures, and often re-emphasizes key concepts. Very on top of coursework, psets  and exams are returned in a timely manner. Grading is very fair.']","['Clear grading criteria', 'Gives good feedback', 'Caring']"
114,Physics,580,Massachusetts Institute of Technology,Tom,,Greytak,245687,7,poor,TEACHER,PROFESSOR,2.1,"['physics was very difficult course . But I enjoy it . He lectures very heavy but is the kind of challenge that you expect from Massachusetts Institute of Technology.', 'I love when Tom Greytak\'s undershirt shows under his carefully picked out blue oxford shirt.  And of course, how could you not love ""good morning early risers""', 'Patronizing, and throws in random math to make things look more spiffy', ':-(', 'Very boring lecturer who makes the material hard to understand.  The only reason to show up to class is for the PRS...which he is very bad at running.  And he coughs into the microphone!!', 'No Comments', 'Dry style and approach to somewhat dry (in context of undergraduate physics curriculum) subject.']","['Tough grader', 'Lots of homework', 'Lecture heavy', 'Tough Grader', 'LOTS OF HOMEWORK', 'LECTURE HEAVY']"
115,Engineering,580,Massachusetts Institute of Technology,Linda,,Griffith,855629,4,poor,TEACHER,PROFESSOR,2.4,"[""I didn't like the class, but I passed. the name of the game."", 'lectures are unclear.', 'No Comments', 'No Comments']",[]
116,Engineering,580,Massachusetts Institute of Technology,Alan,,Grodzinsky,121150,11,good,TEACHER,PROFESSOR,4.5,"[""He's a great teacher"", ""He's a great teacher"", 'Amazing teacher', 'Professor Alan Grodzinsky is an excellent Professor of Biological Engineering and Mechanical Engineering at Massachusetts Institute of Technology. He put a lot of works but the course is very interesting. Cellular, Mechanics and Thermodynamics put your best efforts if you want to learn . The human body is Biochemical Reactor . Thermo means Heat.', 'Alan Grodzinsky the wonder Professor for Biological Engineering Courses . He explains extremely well especially Thermodynamics in Biological Engineering.', 'Amazing professor', 'Lively professor :) Fully loaded course though :(', 'Terrible.  Has a pure hatred for all students.', 'Very good in class', 'quintessential nice guy, but the material is a bit too much for one course', 'No Comments', 'No Comments']","['Tough grader', 'Respected', 'Lots of homework', 'Test heavy', 'Tough Grader', 'Respected', 'LOTS OF HOMEWORK', 'Tough Grader', 'Respected', 'TEST HEAVY']"
117,Computer Science,580,Massachusetts Institute of Technology,Debayan,,Gupta,2218090,8,good,TEACHER,PROFESSOR,3.7,"[""Doesn't know how to set tests"", ""Don't take"", ""Meh, fine teacher, tough grader and a bit too arrogant. Cool lectures tho, definitely don't miss them"", 'Really good. Best CS professor', ""Best lectures I've had in a while. Really makes things interesting - eg., Learned about the Sator Square in Herculaneum during a dynamic programming lecture and how the wikipedia article on palindromes is wrong about Johnson coining the word. Very careful about grading, though he generally gives good grades. (You'd better get your math right!)"", 'He\'s a cool prof, explains ideas well. The lectures always have fun stories and lots of historical background which I really liked (like he explained depth first search using the legend of the minotaur and Ariadne\'s thread and the etymology of the word ""clue"")', 'I literally cannot describe how cool this guy is. From granting a last-minute extension on an exam so I could take it another day to meeting with me to discuss test taking strategy... absolutely phenomenal help to me this semester. I did really badly on quiz 1 and almost dropped the class and he really gave me the confidence to keep going.', 'Just had our exams. I would nooot have passed without Prof. Gupta. CS is not my main area and most of the other people in class had a lot more coding experience so I was playing catch-up a lot of the time. He took a lot of time out and went over all the material with me in the weeks before the second quiz and final and really boosted my confidence.']","['Amazing lectures', 'Gives good feedback', 'Tough grader', 'Lots of homework', 'Caring', 'Test heavy', 'Tough grader', 'Lecture heavy', 'So many papers', 'Lots of homework', ""Skip class? You won't pass."", 'Tough grader', 'Gives good feedback', 'LOTS OF HOMEWORK', 'Caring', 'Inspirational', 'Hilarious', 'Amazing lectures', 'Gives good feedback', 'ACCESSIBLE OUTSIDE CLASS', 'Amazing lectures', 'Gives good feedback', 'Amazing lectures', 'Caring', 'Gives good feedback', 'ACCESSIBLE OUTSIDE CLASS', 'Amazing lectures']"
118,Physics,580,Massachusetts Institute of Technology,Alan,,Guth,1139554,6,good,TEACHER,PROFESSOR,4.2,"['Natural born teacher.', 'Natural born teacher.', ""Guth's 8.07 is a great class. It can be quite challenging with unexpected spikes in difficulty and workload, but he is typically quite understanding and generous with both extensions and extra credit to compensate. Definitely worthwhile"", 'A joke this professor is, and a joke his entire theory is. I shall never dare to visit a petty lecture of his again, for I value my sanity and moral values.', 'I took a physics course in Astrophysics at graduate level was very interesting .  He is a great lecturer and he talked about Dark Matter, Anti Matter , Dark Energy and more depth concepts in cosmological physics.', 'The best prof I have this semester. Despite being a nominee for a Nobel Prize in Physics, he can still clearly communicate basic concepts', 'Very smart. Very helpful. Very nice.']","['Respected', 'Inspirational', 'Get ready to read', 'EXTRA CREDIT', 'Amazing lectures', 'Respected', 'Get ready to read', 'Inspirational', 'Respected', 'LOTS OF HOMEWORK', 'EXTRA CREDIT', 'Respected', 'Inspirational', 'Amazing lectures']"
119,Mathematics,580,Massachusetts Institute of Technology,Lawrence,,Guth,2526435,0,zero,TEACHER,PROFESSOR,N/A,[],[]
120,Computer Science,580,Massachusetts Institute of Technology,John,,Guttag,1919547,2,good,TEACHER,PROFESSOR,5.0,"['An awesome teacher. But i felt the coursework was a little heavy.', 'He is very helpful. And he is telling cool stories about Engineering and Computer history.']","['Tough grader', ""Skip class? You won't pass."", 'Gives good feedback', 'Lecture heavy', 'Test heavy']"
121,Engineering,580,Massachusetts Institute of Technology,Nicolas,,Hadjiconstantinou,2260117,1,poor,TEACHER,PROFESSOR,2.0,['Mostly just learn from textbooks. Extremely dry lecturer. Class often interrupted by loud snores from back of room.'],"['Get ready to read', 'Get ready to read']"
122,Engineering,580,Massachusetts Institute of Technology,Steven,R,Hall,2147406,1,poor,TEACHER,PROFESSOR,1.0,"['70% of the class grade was based on tests, tests were not based on material that was given before the tests and changed the set-up of the final without providing practice problems. Somehow worse than Unified.']","[""Skip class? You won't pass."", 'Test heavy', ""Skip class? You won't pass."", 'Test heavy']"
123,Computer Science,580,Massachusetts Institute of Technology,Song,,Han,2535825,0,zero,TEACHER,PROFESSOR,N/A,[],[]
124,Engineering,580,Massachusetts Institute of Technology,John,,Hansman,473915,0,zero,TEACHER,PROFESSOR,N/A,[],[]
125,Philosophy,580,Massachusetts Institute of Technology,Caspar,,Hare,619518,4,good,TEACHER,PROFESSOR,4.4,"['Really good teaching style, so the lectures were always super interesting', 'He has a way of keeping the interest of the class, even if the material is rather boring. Very funny.', ""he loved what he was teaching, but it's difficult to stir any interest in listening when there are no tests or finals. papers dont require attention in lecture...or attendance for that matter. but yeah. he's hot."", 'Saw him teach at campus preview weekend. Seems knowledgable and seems to love his subject. \n \n Students seem to love looking at him more than learning the subject, however. For good reason!']",[]
126,Music,580,Massachusetts Institute of Technology,Fred,,Harris,417691,3,good,TEACHER,PROFESSOR,3.7,"['Dr. Harris guest conducted a music festival, wherein I played jazz drums for his band. Knowing and respecting that Fred is a percussionist, he and I had creative differences, and his mistrust for my interpretations created some issues. He chopped my parts into overly simple, cheesy playing, and approached the free language of jazz restrictively.', 'No Comments', 'Fred rocks... just. rocks.  He really cares about music and his students... he wants everyone to be the best they can be, but also respects life at MIT, and encourages music to be a good outlet for stress.  Great guy!  Great teacher!']",[]
127,Writing,580,Massachusetts Institute of Technology,Elizabeth ,Louise,Harrison Lepera,2045384,1,poor,TEACHER,PROFESSOR,1.0,['She has practically no respect for her students and treats them as though they have never written before. She thinks extremely highly of herself and demands respect for students without giving meaningful assignments or teaching well.'],[]
128,Philosophy,580,Massachusetts Institute of Technology,Sally,,Haslanger,1734202,0,zero,TEACHER,PROFESSOR,N/A,[],[]
129,Languages,580,Massachusetts Institute of Technology,Miyuki,,Hatano Cohen,877827,5,good,TEACHER,PROFESSOR,4.5,"['I took introduction to Japanese with her at BU.  She is a very nice and highly energetic lady.  You can truly she her passion for teaching.  The only things wrong with her is the odd energy she has early in the morning and she teaches at a very fast pace.', ""Great teacher. A little weird and hyper at times but then don't take her at 8 AM. Office hours are a little early, but worth going to. Chapter tests can be difficult, so try to bone up on all the kanji, vocabulary, oral exams, and projects you can. No idea about how the final will be. This year. Moderate-difficult. Next year? Who knows? STUDY!"", 'Great professor. Very fun, a little hyper, and keeps her students engaged by constantly incorporating each student into the class with questions. Superb professor and teaching style.', ""She's a very nice and approachable professor. She'll make you actually enjoy class. Highly recommended."", 'Fantastic teacher. Very enthusiastic, easy to approach. On par with Shingu sensei. You will enjoy class when she teaches because she is very kind.']",[]
130,Engineering,580,Massachusetts Institute of Technology,Pierce,,Hayward,2501673,0,zero,TEACHER,PROFESSOR,N/A,[],[]
131,Science,580,Massachusetts Institute of Technology,Colette,,Healed,2092136,0,zero,TEACHER,PROFESSOR,N/A,[],[]
132,Political Science,580,Massachusetts Institute of Technology,Jonathan,,Hersh,2179539,1,good,TEACHER,PROFESSOR,5.0,"['Lectures were clear, although tended to get into the weeds a bit. Very helpful one on one.']",[]
133,Economics,580,Massachusetts Institute of Technology,Bengt,,Holmstrom,2205634,0,zero,TEACHER,PROFESSOR,N/A,[],[]
134,Engineering,580,Massachusetts Institute of Technology,Franz,,Hover,1050067,2,good,TEACHER,PROFESSOR,4.0,"['Hover is very knowledgeable of the subject material. TAs are not as good at tying p-sets to material.', 'No Comments']",[]
135,Business,580,Massachusetts Institute of Technology,Yasheng,,Huang,1834258,1,good,TEACHER,PROFESSOR,5.0,"['In this class I expected to be saturated with knowledge of startup operations in the Middle East and Africa. Little did I know, I had another thing coming. Prof. Huang relentlessly bombarded me with cases, like the Conexia Growth Model that induced a brain aneurism. But his clear words pushed me forward, and his rigorous teaching guided me to an A.']",[]
136,Physics,580,Massachusetts Institute of Technology,Eric,,Hudson,186507,15,good,TEACHER,PROFESSOR,4.8,"['Physy 8.02 Electricity and Magnetism is The most difficult Freshman course that you will take . If you will be a Mechanical Engineer, Physics or Nuclear Engineering he provides and Excelent Foundations to learn Physics . You have to Apply very Hard The Class is very conceptual and Mathematical.', 'he was a chill dude', 'pretty amazing teacher', 'Such an inspiring professor! I knew nothing in the subject before, but he taught so well. It was really sad when he left us. He would stay for extended office hours if needed and I learned a great amount. He was truly passionate about Physics and helping the students.', 'Amazing teacher. Made class and physics fun. Will miss him dearly next semester.', 'Amazing!', 'Absolutely brilliant professor. I have never met somebody more knowledgeable of physics, excepting perhaps professor Lewin.', 'great professor. one of the best.', ""Eric Hudson is the best teacher I've ever had.  I'm so sad to not have him as an instructor anymore :("", ""Hudson is absolutely wonderful. Easily the best Professor I've had so far. Him teaching you E&M makes it so clear."", 'Eric is so sweet, and honestly excited about physics.', 'Very fun and enjoyable teacher', 'No Comments', 'No Comments', '8.02T is easy.']","['Gives good feedback', 'Respected', 'Tough grader', 'Inspirational']"
137,Engineering,580,Massachusetts Institute of Technology,Ian,,Hunter,1003625,3,average,TEACHER,PROFESSOR,2.5,"['His lectures are a bit confusing, but cram a huge amount of signals/systems/instrumentation into your head in an impressively short amount of time.', ""Frankly, lectures were all over the place. Much of the class was sitting around in a circle discussing our opinions about the reading material. I use these terms lightly, because it wasn't a very scholarly discussion - lots of stories. I understand Japanese Popular Culture is in itself not super scholarly, but I was hoping for more structure."", '']","['Would take again', 'Caring', 'Respected']"
138,Mathematics,580,Massachusetts Institute of Technology,William,,Hunting,2283278,1,good,TEACHER,PROFESSOR,4.0,['Great professor and cares about his students'],"['Inspirational', 'Caring', 'Lecture heavy', 'Inspirational', 'Caring', 'LECTURE HEAVY']"
139,Engineering,580,Massachusetts Institute of Technology,Michael,,Hynes,2055452,0,zero,TEACHER,PROFESSOR,N/A,[],[]
140,Linguistics,580,Massachusetts Institute of Technology,Sabine,,Iatridou,1627009,1,good,TEACHER,PROFESSOR,5.0,"['Great syntax course, very engaging. She is funny, extremely knowledgeable, energetic, eager to help and interested in making sure you understand the material - rather than in tricking you into lower grades. Intellectually very challenging though, so one must to be able to keep up with her pace. Highly recommended if you are into syntax.']","['Amazing lectures', 'Would take again', 'Respected']"
141,Architecture,580,Massachusetts Institute of Technology,Ekene,,Ijeoma,2572074,1,poor,TEACHER,PROFESSOR,1.0,['bad experience'],[]
142,Biology,580,Massachusetts Institute of Technology,Barbara,,Imperiali,2335782,0,zero,TEACHER,PROFESSOR,N/A,[],[]
143,Biology,580,Massachusetts Institute of Technology,Tyler,,Jacks,1134538,3,good,TEACHER,PROFESSOR,4.7,"['Very good at lecturing, although sometimes moves very quickly. Is open to questions and good at explaining things.', 'Great sense of humor, extremely knowledgeable, and adorable.', 'Nice to have a big name professor teaching this intro class. Shame that the teaching instructor she-who-shall-not-be-named ruined the class.']",[]
144,Computer Science,580,Massachusetts Institute of Technology,Daniel,,Jackson,121166,6,good,TEACHER,PROFESSOR,4.2,"[""Jackson's decent at teaching. He knows his stuff, and speaks well. Unfortunately, he rarely gets rigorous, even when the course material allows for it. 6.170 comes with a lot of projects that take a while, often left open-ended by design. His teaching style borders on high school-style, mandating attendance, and other hand-holding techniques."", 'Cool class on web dev. D-Jax made it even more cool', 'Teaches a very good course on software modeling using Alloy. Goes the extra mile...but by no means an easy course. expect to put in some long hours.', ""Crisp is the word -- I'm ridiculously intimidated by this man but he lectures really well."", 'Very knowledgable but sometimes confusing. Has a menacing english accent. Ran a very organized class.', 'No Comments']","['Participation matters', 'Group projects', 'Amazing lectures', 'Would take again', 'Lots of homework', 'Participation matters', 'LOTS OF HOMEWORK', 'GROUP PROJECTS']"
145,Anthropology,580,Massachusetts Institute of Technology,Jean,,Jackson,1014354,2,good,TEACHER,PROFESSOR,4.8,"['Antropology with This Professor is not easy . The Class is very difficult but helps you a lot .', 'No Comments']","['Tough grader', 'Get ready to read', 'Lots of homework']"
146,History,580,Massachusetts Institute of Technology,Meg,,Jacobs,508978,6,average,TEACHER,PROFESSOR,3.2,"[""What an arrogrant, uninformed, pain in the ass.  Don't take a class with her if you can avoid it.  She's utterly unhelpful and she doesn't know her subject area."", 'Awful. Mean. Condescending', 'Avoid. Terrible class all around.', 'All fluff. She makes amazing # of factual mistakes, running jokes with students. Arrogant also.', 'I had Prof. Jacobs at CMC. She is smart, nice and has great stories about American history that make for a very interesting class. She was my thesis advisor and was very helpful.', 'She is a beautiful nice teacher who is more beautiful and nice than your average teacher.']",[]
147,Physics,580,Massachusetts Institute of Technology,Robert,,Jaffe,562629,6,good,TEACHER,PROFESSOR,5.0,"['Awesome lecturer, sometimes goes into more detail than needed for questions but I liked that.', 'Best lecturer ever. Quantum Mechanics III.', 'Excellent instructor- lectures are interesting, well-presented, and informative. He takes his time to answer questions and to relate the subject matter to the bigger picture. Generally a really nice guy who clearly loves his subject.', ""Bob Jaffe is an excellent professor.  His lectures are very clear -- very rigorous also.  Sometimes the exams did not cover what was covered on HM's -- this I find a serious  minus."", 'I left many lectures needing a cigarette.  Not that I smoke - they were just that good!  In addition, he almost threw the chalk at someone who asked a stupid question.', 'excellent lectures, clear explanations, genuine care for students, chiseled, manly looks.']","['Gives good feedback', 'Caring', 'Accessible outside class', 'Gives good feedback', 'ACCESSIBLE OUTSIDE CLASS', 'Caring']"
148,Chemistry,580,Massachusetts Institute of Technology,Timothy,,Jamison,1134541,3,average,TEACHER,PROFESSOR,3.2,"['Tim Jamison is the man.  His career options were: professional racquetball, ice cream maker, or MIT professor.  His tests were ridiculous, but he did a great job explaining material during office hours/lecture.  He really does care about students doing well, and is willing to do just about anything to help them.  A great Prof.', 'I thought Jamison was a pretty decent prof.  His lecture handouts are basically useless, but the lectures themselves are quite good.', 'Prof. Jamison wrote insanely difficult exams that did not accurately represent the material covered in class. Clearly a ""noob"" teacher...']",[]
149,Biology,580,Massachusetts Institute of Technology,Mehrdad,,Jazayeri,2387449,0,zero,TEACHER,PROFESSOR,N/A,[],[]
150,Mathematics,580,Massachusetts Institute of Technology,David,,Jerison,103718,69,good,TEACHER,PROFESSOR,3.8,"['Excellent Professor, explains eveything clear . No matter if you have afraid for Mathematics that in MIT nobody is afraid to Math . The book for the class Calculus and Analytic Geometry recommended for the class is very good .', 'Excellent Professor, explains eveything clear . No matter if you have afraid for Mathematics that in MIT nobody is afraid to Math . The book for the class Calculus and Analytic Geometry recommended for the class is very good .', 'Good professor', ""He's a great professor."", 'I took three years of calculus and advanced math many years ago in college After retiring from a legal practice, I decided to go back and ""relearn"" some of the basics. Bottom line, I wish I had Prof. Jerison when I first learned calculus. His derivations and explanations are excellent. He works hard to explain things, and seems to really care.', 'Clear explanations & lecture planning 10/10', 'Great lecturer who gives grand overviews of different concepts and connects them beautifully. Sometimes lacking in covering the minutiae, e.g. methods, calculations, but can be made up by recitation.', 'Best Prof. Of Maths Ever. You will understand everything in second,like instantaneous learning. He is Very inspirational and will make you a master of maths in just a few hours', 'I am Independent learner from Puerto Rico I took Math 18.01 with David Jerison, he explains everything excellent. I hope to meet you in person', ""Best ever I met in my life.I hope to meet him in the future;he's also very inspirational."", 'Great Professor, he makes everything easy and clear.', 'great lecturer', ""I have been taking his MIT online courses in China for quite a bit of time already. He is the best teacher I have ever had. He has great lectures and makes everything easy to understand. He gives great examples of problems to make sure everyone understands. If you're looking for a strong basis in math, go take his courses!"", ""I took the online course on single variable calculus and was so impressed with his teaching. All my life I've hated math but he made me fall in love with calculus, he made it appear so easy and intuitive. He is an exceptional professor."", 'Math 18.03 Differential Equations is a very beautiful class . The course use a lot of examples from Engineering, Physics, and other Sciences.  The Professor is great , he teach you to see beyond Differential Equations. The class is the most hard math requirement for an Engineering student, but is very interesting.', 'Math 18.01 is the first Calculus course at Massachusetts Institute of Technology. Covers All topics in Differentiation and Integration . The Professor explains well and Calculus is hard for so much people. Great Professor', 'Professor David Jerison at Massachussetts Institute of Technology is not the kind of Professor that you want to take Calculus. Math 18.01 Calculus I is pretty heavy , because covers Differentiation and Integration in one semester. You have to read Simmons Book and lecture notes are more worth it that going to class.', 'MIT Professor David Jerison for Math 18.01 is a bad choice. He explains very confusing with silly examples and very hard problems on the exam . You learn very few , the lectures notes and the book are better than the class . My friend Stacy take this class with other Professor and She learn so much that me in Fall 2006 .', 'Makes everything more complicated than it should be.', 'good', 'Very good explanations and an obvious passion about Mathematics.']","['Inspirational', 'Amazing lectures', 'Respected', 'Tough grader', 'Gives good feedback', 'Gives good feedback', 'Inspirational', 'Amazing lectures', 'Respected', 'Inspirational', 'Amazing lectures', 'Inspirational', 'Amazing lectures', 'Caring', 'Inspirational', 'Amazing lectures', 'Respected', 'Inspirational', 'Amazing lectures', 'Respected', 'Inspirational', 'Caring', 'Gives good feedback', 'Respected', 'Amazing lectures', 'Respected', 'Inspirational', 'Amazing lectures', 'Inspirational', 'Hilarious', 'Amazing lectures', 'Inspirational', 'Amazing lectures', 'Caring', 'Respected', 'Inspirational', 'Amazing lectures', 'Respected', 'Inspirational', 'TEST HEAVY', 'Tough Grader', 'LOTS OF HOMEWORK', 'TEST HEAVY', 'Tough Grader', 'TEST HEAVY', 'LECTURE HEAVY', 'Tough Grader', ""Skip class? You won't pass."", 'TEST HEAVY']"
